bank,card,category,filename,url,local_path
IDFC FIRST,Classic,MISCELLANEOUS,Customer-Education-Literature-Document-IRACP-Norms.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/Customer-Education-Literature-Document-IRACP-Norms.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Classic\MISCELLANEOUS\Customer-Education-Literature-Document-IRACP-Norms.pdf
IDFC FIRST,Classic,PRODUCT_GUIDE,FirstWings-StartupBrochure.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/FirstWings-StartupBrochure.pdf?utm_source=website&utm_medium=L1BusinessFWDiscover&utm_campaign=KnowMore,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Classic\PRODUCT_GUIDE\FirstWings-StartupBrochure.pdf
IDFC FIRST,Classic,MISCELLANEOUS,IDFC-FIRST-Bank-Loans-App-Google-API-Disclosure.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/IDFC-FIRST-Bank-Loans-App-Google-API-Disclosure.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Classic\MISCELLANEOUS\IDFC-FIRST-Bank-Loans-App-Google-API-Disclosure.pdf
IDFC FIRST,Classic,OFFERS,Welcome-Benefit-Claim-Process.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/Welcome-Benefit-Claim-Process.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Classic\OFFERS\Welcome-Benefit-Claim-Process.pdf
IDFC FIRST,Classic,MISCELLANEOUS,INTEGRATED-ANNUAL-REPORT-FY-2024-25.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/annual-report/INTEGRATED-ANNUAL-REPORT-FY-2024-25.pdf?utm_source=website&utm_medium=L1TheBankInvestors&utm_campaign=AnnualReport,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Classic\MISCELLANEOUS\INTEGRATED-ANNUAL-REPORT-FY-2024-25.pdf
IDFC FIRST,Classic,PRODUCT_GUIDE,IDFC-FIRST-Classic-Product-Guide-02.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/cards/IDFC-FIRST-Classic-Product-Guide-02.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Classic\PRODUCT_GUIDE\IDFC-FIRST-Classic-Product-Guide-02.pdf
IDFC FIRST,Classic,PRODUCT_GUIDE,Credit-Card-Basics-Power.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/credit-card/Credit-Card-Basics-Power.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Classic\PRODUCT_GUIDE\Credit-Card-Basics-Power.pdf
IDFC FIRST,Classic,MISCELLANEOUS,FIRST-Classic-Credit-Card-Communication-May-26.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/credit-card/FIRST-Classic-Credit-Card-Communication-May-26.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Classic\MISCELLANEOUS\FIRST-Classic-Credit-Card-Communication-May-26.pdf
IDFC FIRST,Classic,MITC,MITC-Document-Customer.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/credit-card/MITC-Document-Customer.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Classic\MITC\MITC-Document-Customer.pdf
IDFC FIRST,Classic,TERMS,first-classic-tnc-travel-and-shop.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/credit-card/first-classic-tnc-travel-and-shop.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Classic\TERMS\first-classic-tnc-travel-and-shop.pdf
IDFC FIRST,Classic,MISCELLANEOUS,Investor-Presentation-Q4-FY26-Final-2804.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/financial-results/Investor-Presentation-Q4-FY26-Final-2804.pdf?utm_source=website&utm_medium=L1TheBankInvestors&utm_campaign=InvPresentation,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Classic\MISCELLANEOUS\Investor-Presentation-Q4-FY26-Final-2804.pdf
IDFC FIRST,Classic,MISCELLANEOUS,Investor-Presentation-Q4-FY26-USD-Final-2804.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/financial-results/Investor-Presentation-Q4-FY26-USD-Final-2804.pdf?utm_source=website&utm_medium=L1TheBankAboutUs&utm_campaign=InvPresentationDollar,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Classic\MISCELLANEOUS\Investor-Presentation-Q4-FY26-USD-Final-2804.pdf
IDFC FIRST,Corporate Credit Card,TERMS,Card-Member-Agreement.pdf,https://www.idfcfirst.bank.in/content/dam/IDFCFirstBank/PDF/Card-Member-Agreement.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Corporate Credit Card\TERMS\Card-Member-Agreement.pdf
IDFC FIRST,Corporate Credit Card,MISCELLANEOUS,Citizens-Charter.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/footer/Citizens-Charter.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Corporate Credit Card\MISCELLANEOUS\Citizens-Charter.pdf
IDFC FIRST,Corporate Credit Card,MISCELLANEOUS,Policy-on-Co-Lending-Model-V-1.0-30012021.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/footer/Policy-on-Co-Lending-Model-V-1.0-30012021.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Corporate Credit Card\MISCELLANEOUS\Policy-on-Co-Lending-Model-V-1.0-30012021.pdf
IDFC FIRST,Corporate Credit Card,MISCELLANEOUS,Policy-on-General-Management-of-Branches-21-1-23.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/footer/Policy-on-General-Management-of-Branches-21-1-23.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Corporate Credit Card\MISCELLANEOUS\Policy-on-General-Management-of-Branches-21-1-23.pdf
IDFC FIRST,Corporate Credit Card,MISCELLANEOUS,Society-letter-request.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/footer/Society-letter-request.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Corporate Credit Card\MISCELLANEOUS\Society-letter-request.pdf
IDFC FIRST,Corporate Credit Card,MISCELLANEOUS,agency-list.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/footer/agency-list.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Corporate Credit Card\MISCELLANEOUS\agency-list.pdf
IDFC FIRST,Corporate Credit Card,MISCELLANEOUS,code-of-conduct.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/footer/code-of-conduct.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Corporate Credit Card\MISCELLANEOUS\code-of-conduct.pdf
IDFC FIRST,Corporate Credit Card,PRODUCT_GUIDE,25-Special-Features-Booklet-May.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/25-Special-Features-Booklet-May.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Corporate Credit Card\PRODUCT_GUIDE\25-Special-Features-Booklet-May.pdf
IDFC FIRST,Corporate Credit Card,MISCELLANEOUS,Awareness-on-Frauds-through-Investment-Part-Time-Job-Ponzi-Schemes.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/Awareness-on-Frauds-through-Investment-Part-Time-Job-Ponzi-Schemes.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Corporate Credit Card\MISCELLANEOUS\Awareness-on-Frauds-through-Investment-Part-Time-Job-Ponzi-Schemes.pdf
IDFC FIRST,Corporate Credit Card,LOUNGE,Lounge-List.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/Corporate-card/Lounge-List.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Corporate Credit Card\LOUNGE\Lounge-List.pdf
IDFC FIRST,Corporate Credit Card,MISCELLANEOUS,Customer-Education-Literature-Document-IRACP-Norms.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/Customer-Education-Literature-Document-IRACP-Norms.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Corporate Credit Card\MISCELLANEOUS\Customer-Education-Literature-Document-IRACP-Norms.pdf
IDFC FIRST,Corporate Credit Card,PRODUCT_GUIDE,FirstWings-StartupBrochure.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/FirstWings-StartupBrochure.pdf?utm_source=website&utm_medium=L1BusinessFWDiscover&utm_campaign=KnowMore,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Corporate Credit Card\PRODUCT_GUIDE\FirstWings-StartupBrochure.pdf
IDFC FIRST,Corporate Credit Card,MISCELLANEOUS,IDFC-FIRST-Bank-Loans-App-Google-API-Disclosure.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/IDFC-FIRST-Bank-Loans-App-Google-API-Disclosure.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Corporate Credit Card\MISCELLANEOUS\IDFC-FIRST-Bank-Loans-App-Google-API-Disclosure.pdf
IDFC FIRST,Corporate Credit Card,INSURANCE,Insurance-Privileges-Documents-24-06-24-V2.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/Insurance-Privileges-Documents-24-06-24-V2.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Corporate Credit Card\INSURANCE\Insurance-Privileges-Documents-24-06-24-V2.pdf
IDFC FIRST,Corporate Credit Card,MISCELLANEOUS,INTEGRATED-ANNUAL-REPORT-FY-2024-25.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/annual-report/INTEGRATED-ANNUAL-REPORT-FY-2024-25.pdf?utm_source=website&utm_medium=L1TheBankInvestors&utm_campaign=AnnualReport,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Corporate Credit Card\MISCELLANEOUS\INTEGRATED-ANNUAL-REPORT-FY-2024-25.pdf
IDFC FIRST,Corporate Credit Card,TERMS,CARD-HOLDER-AGREEMENT.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/credit-card/CARD-HOLDER-AGREEMENT.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Corporate Credit Card\TERMS\CARD-HOLDER-AGREEMENT.pdf
IDFC FIRST,Corporate Credit Card,PRODUCT_GUIDE,First-Corporate-Product-guide-V6-02-06-2025.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/credit-card/First-Corporate-Product-guide-V6-02-06-2025.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Corporate Credit Card\PRODUCT_GUIDE\First-Corporate-Product-guide-V6-02-06-2025.pdf
IDFC FIRST,Corporate Credit Card,MITC,MITC-Corporate.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/credit-card/MITC-Corporate.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Corporate Credit Card\MITC\MITC-Corporate.pdf
IDFC FIRST,Corporate Credit Card,MITC,MITC-Document-Customer.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/credit-card/MITC-Document-Customer.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Corporate Credit Card\MITC\MITC-Document-Customer.pdf
IDFC FIRST,Corporate Credit Card,MISCELLANEOUS,Investor-Presentation-Q4-FY26-Final-2804.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/financial-results/Investor-Presentation-Q4-FY26-Final-2804.pdf?utm_source=website&utm_medium=L1TheBankInvestors&utm_campaign=InvPresentation,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Corporate Credit Card\MISCELLANEOUS\Investor-Presentation-Q4-FY26-Final-2804.pdf
IDFC FIRST,Corporate Credit Card,MISCELLANEOUS,Investor-Presentation-Q4-FY26-USD-Final-2804.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/financial-results/Investor-Presentation-Q4-FY26-USD-Final-2804.pdf?utm_source=website&utm_medium=L1TheBankAboutUs&utm_campaign=InvPresentationDollar,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Corporate Credit Card\MISCELLANEOUS\Investor-Presentation-Q4-FY26-USD-Final-2804.pdf
IDFC FIRST,Credit Card Against Fixed Deposits,TERMS,Card-Member-Agreement.pdf,https://www.idfcfirst.bank.in/content/dam/IDFCFirstBank/PDF/Card-Member-Agreement.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Credit Card Against Fixed Deposits\TERMS\Card-Member-Agreement.pdf
IDFC FIRST,Credit Card Against Fixed Deposits,PRODUCT_GUIDE,Credit-Card-Basics-new.pdf,https://www.idfcfirst.bank.in/content/dam/IDFCFirstBank/PDF/Credit-Card-Basics-new.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Credit Card Against Fixed Deposits\PRODUCT_GUIDE\Credit-Card-Basics-new.pdf
IDFC FIRST,Credit Card Against Fixed Deposits,MITC,MITC-Document-Customer.pdf,https://www.idfcfirst.bank.in/content/dam/IDFCFirstBank/PDF/MITC-Document-Customer.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Credit Card Against Fixed Deposits\MITC\MITC-Document-Customer.pdf
IDFC FIRST,Credit Card Against Fixed Deposits,MISCELLANEOUS,RecurringPayments.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/FAQs/RecurringPayments.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Credit Card Against Fixed Deposits\MISCELLANEOUS\RecurringPayments.pdf
IDFC FIRST,Credit Card Against Fixed Deposits,MISCELLANEOUS,Citizens-Charter.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/footer/Citizens-Charter.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Credit Card Against Fixed Deposits\MISCELLANEOUS\Citizens-Charter.pdf
IDFC FIRST,Credit Card Against Fixed Deposits,MISCELLANEOUS,Policy-on-Co-Lending-Model-V-1.0-30012021.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/footer/Policy-on-Co-Lending-Model-V-1.0-30012021.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Credit Card Against Fixed Deposits\MISCELLANEOUS\Policy-on-Co-Lending-Model-V-1.0-30012021.pdf
IDFC FIRST,Credit Card Against Fixed Deposits,MISCELLANEOUS,Policy-on-General-Management-of-Branches-21-1-23.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/footer/Policy-on-General-Management-of-Branches-21-1-23.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Credit Card Against Fixed Deposits\MISCELLANEOUS\Policy-on-General-Management-of-Branches-21-1-23.pdf
IDFC FIRST,Credit Card Against Fixed Deposits,MISCELLANEOUS,Society-letter-request.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/footer/Society-letter-request.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Credit Card Against Fixed Deposits\MISCELLANEOUS\Society-letter-request.pdf
IDFC FIRST,Credit Card Against Fixed Deposits,MISCELLANEOUS,agency-list.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/footer/agency-list.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Credit Card Against Fixed Deposits\MISCELLANEOUS\agency-list.pdf
IDFC FIRST,Credit Card Against Fixed Deposits,MISCELLANEOUS,code-of-conduct.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/footer/code-of-conduct.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Credit Card Against Fixed Deposits\MISCELLANEOUS\code-of-conduct.pdf
IDFC FIRST,Credit Card Against Fixed Deposits,PRODUCT_GUIDE,WOW-Product-Guide.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/images/credit-card/cc-details-image/pdf/WOW-Product-Guide.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Credit Card Against Fixed Deposits\PRODUCT_GUIDE\WOW-Product-Guide.pdf
IDFC FIRST,Credit Card Against Fixed Deposits,PRODUCT_GUIDE,25-Special-Features-Booklet-May.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/25-Special-Features-Booklet-May.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Credit Card Against Fixed Deposits\PRODUCT_GUIDE\25-Special-Features-Booklet-May.pdf
IDFC FIRST,Credit Card Against Fixed Deposits,MISCELLANEOUS,Awareness-on-Frauds-through-Investment-Part-Time-Job-Ponzi-Schemes.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/Awareness-on-Frauds-through-Investment-Part-Time-Job-Ponzi-Schemes.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Credit Card Against Fixed Deposits\MISCELLANEOUS\Awareness-on-Frauds-through-Investment-Part-Time-Job-Ponzi-Schemes.pdf
IDFC FIRST,Credit Card Against Fixed Deposits,MISCELLANEOUS,Customer-Education-Literature-Document-IRACP-Norms.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/Customer-Education-Literature-Document-IRACP-Norms.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Credit Card Against Fixed Deposits\MISCELLANEOUS\Customer-Education-Literature-Document-IRACP-Norms.pdf
IDFC FIRST,Credit Card Against Fixed Deposits,PRODUCT_GUIDE,FirstWings-StartupBrochure.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/FirstWings-StartupBrochure.pdf?utm_source=website&utm_medium=L1BusinessFWDiscover&utm_campaign=KnowMore,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Credit Card Against Fixed Deposits\PRODUCT_GUIDE\FirstWings-StartupBrochure.pdf
IDFC FIRST,Credit Card Against Fixed Deposits,MISCELLANEOUS,IDFC-FIRST-Bank-Loans-App-Google-API-Disclosure.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/IDFC-FIRST-Bank-Loans-App-Google-API-Disclosure.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Credit Card Against Fixed Deposits\MISCELLANEOUS\IDFC-FIRST-Bank-Loans-App-Google-API-Disclosure.pdf
IDFC FIRST,Credit Card Against Fixed Deposits,MISCELLANEOUS,INTEGRATED-ANNUAL-REPORT-FY-2024-25.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/annual-report/INTEGRATED-ANNUAL-REPORT-FY-2024-25.pdf?utm_source=website&utm_medium=L1TheBankInvestors&utm_campaign=AnnualReport,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Credit Card Against Fixed Deposits\MISCELLANEOUS\INTEGRATED-ANNUAL-REPORT-FY-2024-25.pdf
IDFC FIRST,Credit Card Against Fixed Deposits,TERMS,Card-Member-Agreement.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/credit-card/Card-Member-Agreement.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Credit Card Against Fixed Deposits\TERMS\Card-Member-Agreement.pdf
IDFC FIRST,Credit Card Against Fixed Deposits,MISCELLANEOUS,FIRST-WOW-Privileges.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/credit-card/FIRST-WOW-Privileges.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Credit Card Against Fixed Deposits\MISCELLANEOUS\FIRST-WOW-Privileges.pdf
IDFC FIRST,Credit Card Against Fixed Deposits,MITC,MITC-Document-Customer.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/credit-card/MITC-Document-Customer.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Credit Card Against Fixed Deposits\MITC\MITC-Document-Customer.pdf
IDFC FIRST,Credit Card Against Fixed Deposits,MISCELLANEOUS,Investor-Presentation-Q4-FY26-Final-2804.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/financial-results/Investor-Presentation-Q4-FY26-Final-2804.pdf?utm_source=website&utm_medium=L1TheBankInvestors&utm_campaign=InvPresentation,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Credit Card Against Fixed Deposits\MISCELLANEOUS\Investor-Presentation-Q4-FY26-Final-2804.pdf
IDFC FIRST,Credit Card Against Fixed Deposits,MISCELLANEOUS,Investor-Presentation-Q4-FY26-USD-Final-2804.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/financial-results/Investor-Presentation-Q4-FY26-USD-Final-2804.pdf?utm_source=website&utm_medium=L1TheBankAboutUs&utm_campaign=InvPresentationDollar,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Credit Card Against Fixed Deposits\MISCELLANEOUS\Investor-Presentation-Q4-FY26-USD-Final-2804.pdf
IDFC FIRST,Diamond Reserve Card Payment,MISCELLANEOUS,Banking-Ombudsman-Scheme.pdf,https://www.idfcfirst.bank.in/content/dam/IDFCFirstBank/Interest-Rates/Banking-Ombudsman-Scheme.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Diamond Reserve Card Payment\MISCELLANEOUS\Banking-Ombudsman-Scheme.pdf
IDFC FIRST,Diamond Reserve Credit Card,TERMS,Card-Member-Agreement.pdf,https://www.idfcfirst.bank.in/content/dam/IDFCFirstBank/PDF/Card-Member-Agreement.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Diamond Reserve Credit Card\TERMS\Card-Member-Agreement.pdf
IDFC FIRST,Diamond Reserve Credit Card,MISCELLANEOUS,Citizens-Charter.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/footer/Citizens-Charter.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Diamond Reserve Credit Card\MISCELLANEOUS\Citizens-Charter.pdf
IDFC FIRST,Diamond Reserve Credit Card,MISCELLANEOUS,Policy-on-Co-Lending-Model-V-1.0-30012021.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/footer/Policy-on-Co-Lending-Model-V-1.0-30012021.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Diamond Reserve Credit Card\MISCELLANEOUS\Policy-on-Co-Lending-Model-V-1.0-30012021.pdf
IDFC FIRST,Diamond Reserve Credit Card,MISCELLANEOUS,Policy-on-General-Management-of-Branches-21-1-23.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/footer/Policy-on-General-Management-of-Branches-21-1-23.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Diamond Reserve Credit Card\MISCELLANEOUS\Policy-on-General-Management-of-Branches-21-1-23.pdf
IDFC FIRST,Diamond Reserve Credit Card,MISCELLANEOUS,Society-letter-request.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/footer/Society-letter-request.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Diamond Reserve Credit Card\MISCELLANEOUS\Society-letter-request.pdf
IDFC FIRST,Diamond Reserve Credit Card,MISCELLANEOUS,agency-list.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/footer/agency-list.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Diamond Reserve Credit Card\MISCELLANEOUS\agency-list.pdf
IDFC FIRST,Diamond Reserve Credit Card,MISCELLANEOUS,code-of-conduct.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/footer/code-of-conduct.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Diamond Reserve Credit Card\MISCELLANEOUS\code-of-conduct.pdf
IDFC FIRST,Diamond Reserve Credit Card,PRODUCT_GUIDE,25-Special-Features-Booklet-May.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/25-Special-Features-Booklet-May.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Diamond Reserve Credit Card\PRODUCT_GUIDE\25-Special-Features-Booklet-May.pdf
IDFC FIRST,Diamond Reserve Credit Card,MISCELLANEOUS,Awareness-on-Frauds-through-Investment-Part-Time-Job-Ponzi-Schemes.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/Awareness-on-Frauds-through-Investment-Part-Time-Job-Ponzi-Schemes.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Diamond Reserve Credit Card\MISCELLANEOUS\Awareness-on-Frauds-through-Investment-Part-Time-Job-Ponzi-Schemes.pdf
IDFC FIRST,Diamond Reserve Credit Card,MISCELLANEOUS,Customer-Education-Literature-Document-IRACP-Norms.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/Customer-Education-Literature-Document-IRACP-Norms.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Diamond Reserve Credit Card\MISCELLANEOUS\Customer-Education-Literature-Document-IRACP-Norms.pdf
IDFC FIRST,Diamond Reserve Credit Card,LOUNGE,Diamond-Reserve-Credit-Card-Lounge-List.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/Diamond-Reserve-Credit-Card-Lounge-List.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Diamond Reserve Credit Card\LOUNGE\Diamond-Reserve-Credit-Card-Lounge-List.pdf
IDFC FIRST,Diamond Reserve Credit Card,MISCELLANEOUS,Diamond-Reserve-Terms&Conditions.pdf,https://www.idfcfirst.bank.in/content/dam/idfcfirstbank/pdf/Diamond-Reserve-Terms&Conditions.pdf,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\IDFC FIRST\Diamond Reserve Credit Card\MISCELLANEOUS\Diamond-Reserve-Terms&Conditions.pdf
